file_path,refactoring_type,lines_changed,cyclomatic_complexity,nesting_depth,commit_sha,commit_idx,refactoring_idx,description,has_left_locations,has_right_locations
mockito-core/src/main/java/org/mockito/internal/invocation/MatcherApplicationStrategy.java,Change Return Type,1,1,1,8f15169774cb639b5757f121f27d6c0d8ca18c97,45,3,Change Return Type Class<?> to Optional<Class<?>> in method private lastMatcherType() : Optional<Class<?>> from class org.mockito.internal.invocation.MatcherApplicationStrategy,True,True
mockito-core/src/test/java/org/mockito/MockitoTest.java,Rename Method,16,1,1,7764992d1250f4e7f6ffd10f650dc89516139c8d,47,0,Rename Method public shouldGiveExplanationOnStaticMockingWithoutInlineMockMaker() : void renamed to public shouldGiveExplanationOnStaticMockingMockMaker() : void in class org.mockito.MockitoTest,True,True
mockito-core/src/test/java/org/mockito/MockitoTest.java,Rename Method,16,1,1,7764992d1250f4e7f6ffd10f650dc89516139c8d,47,1,Rename Method public shouldGiveExplanationOnConstructionMockingWithoutInlineMockMaker() : void renamed to public shouldGiveExplanationOnConstructionMockingMockMaker() : void in class org.mockito.MockitoTest,True,True
mockito-extensions/mockito-junit-jupiter/src/main/java/org/mockito/junit/jupiter/MockitoExtension.java,Extract Variable,3,1,1,4f469c830b2f6ab0e1f061e9383aff2e6f9f8376,51,0,Extract Variable store : ExtensionContext.Store in method public afterEach(context ExtensionContext) : void from class org.mockito.junit.jupiter.MockitoExtension,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockAccess.java,Move Class,6,1,1,d000e630775cfa45752eeb491a197283e7370621,54,0,Move Class org.mockito.internal.creation.bytebuddy.MockAccess moved to org.mockito.internal.creation.bytebuddy.access.MockAccess,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor.java,Move Class,135,1,1,d000e630775cfa45752eeb491a197283e7370621,54,1,Move Class org.mockito.internal.creation.bytebuddy.MockMethodInterceptor moved to org.mockito.internal.creation.bytebuddy.access.MockMethodInterceptor,True,True
mockito-core/src/main/java/org/mockito/codegen/InjectionBase.java,Move Class,10,1,1,d000e630775cfa45752eeb491a197283e7370621,54,2,Move Class org.mockito.codegen.InjectionBase moved to org.mockito.internal.creation.bytebuddy.codegen.InjectionBase,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ByteBuddyCrossClassLoaderSerializationSupport.java,Change Class Access Modifier,381,1,1,d000e630775cfa45752eeb491a197283e7370621,54,3,Change Class Access Modifier package to public in class org.mockito.internal.creation.bytebuddy.ByteBuddyCrossClassLoaderSerializationSupport,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/InlineDelegateByteBuddyMockMaker.java,Change Return Type,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,4,Change Return Type MockHandler to MockHandler<?> in method public getHandler(mock Object) : MockHandler<?> from class org.mockito.internal.creation.bytebuddy.InlineDelegateByteBuddyMockMaker,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/InlineDelegateByteBuddyMockMaker.java,Change Attribute Type,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,5,Change Attribute Type handler : MockHandler to handler : MockHandler<?> in class org.mockito.internal.creation.bytebuddy.InlineDelegateByteBuddyMockMaker.InlineStaticMockControl,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/InlineDelegateByteBuddyMockMaker.java,Change Parameter Type,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,6,"Change Parameter Type handler : MockHandler to handler : MockHandler<?> in method private InlineStaticMockControl(type Class<T>, interceptors Map<Class<?>,MockMethodInterceptor>, settings MockCreationSettings<T>, handler MockHandler<?>) from class org.mockito.internal.creation.bytebuddy.InlineDelegateByteBuddyMockMaker.InlineStaticMockControl",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Class Access Modifier,315,1,1,d000e630775cfa45752eeb491a197283e7370621,54,7,Change Class Access Modifier package to public in class org.mockito.internal.creation.bytebuddy.ModuleHandler,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,8,"Remove Parameter byteBuddy : ByteBuddy in method package make(byteBuddy ByteBuddy, loader SubclassLoader) : ModuleHandler from class org.mockito.internal.creation.bytebuddy.ModuleHandler",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,9,"Remove Parameter loader : SubclassLoader in method package make(byteBuddy ByteBuddy, loader SubclassLoader) : ModuleHandler from class org.mockito.internal.creation.bytebuddy.ModuleHandler",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Class Access Modifier,32,1,1,d000e630775cfa45752eeb491a197283e7370621,54,10,Change Class Access Modifier private to public in class org.mockito.internal.creation.bytebuddy.ModuleHandler.NoModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Add Class Modifier,32,1,1,d000e630775cfa45752eeb491a197283e7370621,54,11,Add Class Modifier abstract in class org.mockito.internal.creation.bytebuddy.ModuleHandler.NoModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,4,1,1,d000e630775cfa45752eeb491a197283e7370621,54,12,"Rename Method package isOpened(source Class<?>, target Class<?>) : boolean renamed to package canOpen(type Class<?>) : boolean in class org.mockito.internal.creation.bytebuddy.ModuleHandler.NoModuleSystemFound",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,4,1,1,d000e630775cfa45752eeb491a197283e7370621,54,13,"Rename Method package canRead(source Class<?>, target Class<?>) : boolean renamed to package canAddRead(type Class<?>) : boolean in class org.mockito.internal.creation.bytebuddy.ModuleHandler.NoModuleSystemFound",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,4,1,1,d000e630775cfa45752eeb491a197283e7370621,54,14,Rename Method package isExported(source Class<?>) : boolean renamed to package toCodegenLoader(classLoader ClassLoader) : ClassLoader in class org.mockito.internal.creation.bytebuddy.ModuleHandler.NoModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,15,Rename Parameter source : Class<?> to type : Class<?> in method package canOpen(type Class<?>) : boolean from class org.mockito.internal.creation.bytebuddy.ModuleHandler.NoModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,16,"Remove Parameter target : Class<?> in method package isOpened(source Class<?>, target Class<?>) : boolean from class org.mockito.internal.creation.bytebuddy.ModuleHandler.NoModuleSystemFound",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,17,Rename Parameter source : Class<?> to type : Class<?> in method package canAddRead(type Class<?>) : boolean from class org.mockito.internal.creation.bytebuddy.ModuleHandler.NoModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,18,"Remove Parameter target : Class<?> in method package canRead(source Class<?>, target Class<?>) : boolean from class org.mockito.internal.creation.bytebuddy.ModuleHandler.NoModuleSystemFound",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Return Type,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,19,Change Return Type boolean to ClassLoader in method package toCodegenLoader(classLoader ClassLoader) : ClassLoader from class org.mockito.internal.creation.bytebuddy.ModuleHandler.NoModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Class Access Modifier,259,1,1,d000e630775cfa45752eeb491a197283e7370621,54,20,Change Class Access Modifier private to package in class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Add Class Modifier,259,1,1,d000e630775cfa45752eeb491a197283e7370621,54,21,Add Class Modifier abstract in class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,12,1,1,d000e630775cfa45752eeb491a197283e7370621,54,22,"Rename Method private invoke(method Method, target Object, args Object...) : Object renamed to package classLoadingStrategy(type Class<?>) : ClassLoadingStrategy<ClassLoader> in class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Extract Method,12,1,1,d000e630775cfa45752eeb491a197283e7370621,54,23,"Extract Method private getModule(type Class<?>) : Object extracted from private invoke(method Method, target Object, args Object...) : Object in class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Extract Method,12,1,1,d000e630775cfa45752eeb491a197283e7370621,54,24,"Extract Method private addReads(module Object, target Object) : void extracted from private invoke(method Method, target Object, args Object...) : Object in class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Variable,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,25,Rename Variable moduleType : Class<?> to module : Class<?> in method public ModuleSystemFound() from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,26,"Remove Parameter byteBuddy : ByteBuddy in method private ModuleSystemFound(byteBuddy ByteBuddy, loader SubclassLoader) from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,27,"Remove Parameter loader : SubclassLoader in method private ModuleSystemFound(byteBuddy ByteBuddy, loader SubclassLoader) from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Method Access Modifier,17,1,1,d000e630775cfa45752eeb491a197283e7370621,54,28,Change Method Access Modifier private to public in method public ModuleSystemFound() from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Parameter Type,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,29,"Change Parameter Type target : Class<?> to target : Object in method private canRead(module Object, target Object) : boolean from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Method Annotation,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,30,"Remove Method Annotation @Override in method package canRead(source Class<?>, target Class<?>) : boolean from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Method Access Modifier,4,1,1,d000e630775cfa45752eeb491a197283e7370621,54,31,"Change Method Access Modifier package to private in method private canRead(module Object, target Object) : boolean from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Return Type,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,32,Change Return Type Object to ClassLoadingStrategy<ClassLoader> in method package classLoadingStrategy(type Class<?>) : ClassLoadingStrategy<ClassLoader> from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Add Parameter,12,1,1,d000e630775cfa45752eeb491a197283e7370621,54,33,Add Parameter type : Class<?> in method package classLoadingStrategy(type Class<?>) : ClassLoadingStrategy<ClassLoader> from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,34,"Remove Parameter method : Method in method private invoke(method Method, target Object, args Object...) : Object from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,35,"Remove Parameter target : Object in method private invoke(method Method, target Object, args Object...) : Object from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,36,"Remove Parameter args : Object... in method private invoke(method Method, target Object, args Object...) : Object from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Add Method Annotation,12,1,1,d000e630775cfa45752eeb491a197283e7370621,54,37,Add Method Annotation @Override in method package classLoadingStrategy(type Class<?>) : ClassLoadingStrategy<ClassLoader> from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Change Method Access Modifier,12,1,1,d000e630775cfa45752eeb491a197283e7370621,54,38,Change Method Access Modifier private to package in method package classLoadingStrategy(type Class<?>) : ClassLoadingStrategy<ClassLoader> from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Method Modifier,12,1,1,d000e630775cfa45752eeb491a197283e7370621,54,39,"Remove Method Modifier static in method private invoke(method Method, target Object, args Object...) : Object from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Replace Variable With Attribute,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,40,Replace Variable With Attribute method : Method to getModule : Method in method private getModule(type Class<?>) : Object from class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Attribute,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,41,Rename Attribute forName : Method to getPackageName : Method in class org.mockito.internal.creation.bytebuddy.ModuleHandler.ModuleSystemFound,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/SubclassByteBuddyMockMaker.java,Change Parameter Type,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,42,Change Parameter Type loader : SubclassLoader to handler : ModuleHandler in method public SubclassByteBuddyMockMaker(handler ModuleHandler) from class org.mockito.internal.creation.bytebuddy.SubclassByteBuddyMockMaker,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/SubclassByteBuddyMockMaker.java,Rename Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,43,Rename Parameter loader : SubclassLoader to handler : ModuleHandler in method public SubclassByteBuddyMockMaker(handler ModuleHandler) from class org.mockito.internal.creation.bytebuddy.SubclassByteBuddyMockMaker,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/SubclassBytecodeGenerator.java,Change Parameter Type,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,44,Change Parameter Type loader : SubclassLoader to handler : ModuleHandler in method public SubclassBytecodeGenerator(handler ModuleHandler) from class org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/SubclassBytecodeGenerator.java,Rename Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,45,Rename Parameter loader : SubclassLoader to handler : ModuleHandler in method public SubclassBytecodeGenerator(handler ModuleHandler) from class org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/SubclassBytecodeGenerator.java,Rename Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,46,"Rename Parameter loader : SubclassLoader to handler : ModuleHandler in method package SubclassBytecodeGenerator(handler ModuleHandler, readReplace Implementation, matcher ElementMatcher<? super MethodDescription>) from class org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/SubclassBytecodeGenerator.java,Change Parameter Type,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,47,"Change Parameter Type loader : SubclassLoader to handler : ModuleHandler in method package SubclassBytecodeGenerator(handler ModuleHandler, readReplace Implementation, matcher ElementMatcher<? super MethodDescription>) from class org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/SubclassBytecodeGenerator.java,Change Method Access Modifier,10,1,1,d000e630775cfa45752eeb491a197283e7370621,54,48,"Change Method Access Modifier protected to package in method package SubclassBytecodeGenerator(handler ModuleHandler, readReplace Implementation, matcher ElementMatcher<? super MethodDescription>) from class org.mockito.internal.creation.bytebuddy.SubclassBytecodeGenerator",True,True
mockito-extensions/mockito-android/src/main/java/org/mockito/android/internal/creation/AndroidLoadingStrategy.java,Rename Method,19,1,1,d000e630775cfa45752eeb491a197283e7370621,54,49,"Rename Method public resolveStrategy(mockedType Class<?>, classLoader ClassLoader, localMock boolean) : ClassLoadingStrategy<ClassLoader> renamed to public classLoadingStrategy() : ClassLoadingStrategy<ClassLoader> in class org.mockito.android.internal.creation.AndroidLoadingStrategy",True,True
mockito-extensions/mockito-android/src/main/java/org/mockito/android/internal/creation/AndroidLoadingStrategy.java,Remove Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,50,"Remove Parameter mockedType : Class<?> in method public resolveStrategy(mockedType Class<?>, classLoader ClassLoader, localMock boolean) : ClassLoadingStrategy<ClassLoader> from class org.mockito.android.internal.creation.AndroidLoadingStrategy",True,True
mockito-extensions/mockito-android/src/main/java/org/mockito/android/internal/creation/AndroidLoadingStrategy.java,Remove Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,51,"Remove Parameter classLoader : ClassLoader in method public resolveStrategy(mockedType Class<?>, classLoader ClassLoader, localMock boolean) : ClassLoadingStrategy<ClassLoader> from class org.mockito.android.internal.creation.AndroidLoadingStrategy",True,True
mockito-extensions/mockito-android/src/main/java/org/mockito/android/internal/creation/AndroidLoadingStrategy.java,Remove Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,52,"Remove Parameter localMock : boolean in method public resolveStrategy(mockedType Class<?>, classLoader ClassLoader, localMock boolean) : ClassLoadingStrategy<ClassLoader> from class org.mockito.android.internal.creation.AndroidLoadingStrategy",True,True
mockito-integration-tests/module-named-tests/src/test/java/org/mockito/modulenamedtest/ModuleUseTest.java,Rename Method,6,1,1,d000e630775cfa45752eeb491a197283e7370621,54,53,Rename Method public can_mock_with_named_module() : void renamed to public can_mock_with_named_module_inline() : void in class org.mockito.modulenamedtest.ModuleUseTest,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor.java,Change Attribute Type,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,54,Change Attribute Type handler : MockHandler to handler : MockHandler<?> in class org.mockito.internal.creation.bytebuddy.access.MockMethodInterceptor,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor.java,Change Attribute Access Modifier,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,55,Change Attribute Access Modifier package to private in attribute private handler : MockHandler<?> from class org.mockito.internal.creation.bytebuddy.access.MockMethodInterceptor,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor.java,Change Attribute Type,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,56,Change Attribute Type mockCreationSettings : MockCreationSettings to mockCreationSettings : MockCreationSettings<?> in class org.mockito.internal.creation.bytebuddy.access.MockMethodInterceptor,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor.java,Change Parameter Type,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,57,"Change Parameter Type handler : MockHandler to handler : MockHandler<?> in method public MockMethodInterceptor(handler MockHandler<?>, mockCreationSettings MockCreationSettings<?>) from class org.mockito.internal.creation.bytebuddy.access.MockMethodInterceptor",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor.java,Change Parameter Type,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,58,"Change Parameter Type mockCreationSettings : MockCreationSettings to mockCreationSettings : MockCreationSettings<?> in method public MockMethodInterceptor(handler MockHandler<?>, mockCreationSettings MockCreationSettings<?>) from class org.mockito.internal.creation.bytebuddy.access.MockMethodInterceptor",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor.java,Change Method Access Modifier,35,1,1,d000e630775cfa45752eeb491a197283e7370621,54,59,"Change Method Access Modifier package to public in method public doIntercept(mock Object, invokedMethod Method, arguments Object[], realMethod RealMethod, location Location) : Object from class org.mockito.internal.creation.bytebuddy.access.MockMethodInterceptor",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor.java,Change Return Type,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,60,Change Return Type MockHandler to MockHandler<?> in method public getMockHandler() : MockHandler<?> from class org.mockito.internal.creation.bytebuddy.access.MockMethodInterceptor,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,61,"Rename Method package abstract isOpened(source Class<?>, target Class<?>) : boolean renamed to package abstract canOpen(type Class<?>) : boolean in class org.mockito.internal.creation.bytebuddy.ModuleHandler",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,62,Rename Parameter source : Class<?> to type : Class<?> in method package abstract canOpen(type Class<?>) : boolean from class org.mockito.internal.creation.bytebuddy.ModuleHandler,True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Remove Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,63,"Remove Parameter target : Class<?> in method package abstract isOpened(source Class<?>, target Class<?>) : boolean from class org.mockito.internal.creation.bytebuddy.ModuleHandler",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Method,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,64,"Rename Method package abstract canRead(source Class<?>, target Class<?>) : boolean renamed to package abstract canAddRead(type Class<?>) : boolean in class org.mockito.internal.creation.bytebuddy.ModuleHandler",True,True
mockito-core/src/main/java/org/mockito/internal/creation/bytebuddy/ModuleHandler.java,Rename Parameter,1,1,1,d000e630775cfa45752eeb491a197283e7370621,54,65,Rename Parameter source : Class<?> to type : Class<?> in method package abstract canAddRead(type Class<?>) : boolean from class org.mockito.internal.creation.bytebuddy.ModuleHandler,True,True
