file_path,refactoring_type,lines_changed,cyclomatic_complexity,nesting_depth
spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/RequestMappingInfo.java,Add Method Annotation,9,1,1
spring-core/src/test/java/org/springframework/aot/nativex/ReflectionHintsWriterTests.java,Change Variable Type,1,1,1
spring-core/src/main/java/org/springframework/util/ObjectUtils.java,Change Parameter Type,1,1,1
spring-core/src/main/java/org/springframework/util/function/SingletonSupplier.java,Remove Method Annotation,1,1,1
spring-test/src/main/java/org/springframework/mock/web/MockMultipartFile.java,Change Parameter Type,1,1,1
spring-test/src/test/java/org/springframework/test/context/bean/override/convention/TestBeanForByNameLookupIntegrationTests.java,Modify Class Annotation,1,1,1
spring-expression/src/main/java/org/springframework/expression/Expression.java,Remove Method Annotation,1,1,1
spring-orm/src/main/java/org/springframework/orm/jpa/ExtendedEntityManagerCreator.java,Add Method Annotation,21,1,1
spring-test/src/main/java/org/springframework/test/web/servlet/setup/StubWebApplicationContext.java,Remove Parameter Annotation,1,1,1
spring-context/src/main/java/org/springframework/scheduling/support/CronExpression.java,Remove Method Annotation,1,1,1
spring-web/src/main/java/org/springframework/http/HttpHeaders.java,Remove Method Annotation,1,1,1
spring-webflux/src/main/java/org/springframework/web/reactive/result/method/annotation/AbstractMessageReaderArgumentResolver.java,Change Return Type,1,1,1
spring-web/src/main/java/org/springframework/web/client/RestOperations.java,Remove Method Annotation,1,1,1
spring-core/src/main/java/org/springframework/util/FastByteArrayOutputStream.java,Remove Attribute Annotation,1,1,1
spring-web/src/main/java/org/springframework/web/client/DefaultRestClient.java,Remove Method Annotation,1,1,1
spring-beans/src/main/java/org/springframework/beans/factory/annotation/AutowiredAnnotationBeanPostProcessor.java,Change Return Type,1,1,1
spring-core/src/main/java/org/springframework/core/ResolvableType.java,Remove Parameter Annotation,1,1,1
framework-docs/src/main/java/org/springframework/docs/core/aot/hints/testing/SampleReflectionRuntimeHintsTests.java,Add Class Annotation,20,1,1
spring-core/src/test/java/org/springframework/aot/nativex/ReflectionHintsWriterTests.java,Change Variable Type,1,1,1
spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/AbstractMessageConverterMethodArgumentResolver.java,Remove Method Annotation,1,1,1
spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/AbstractJCacheOperation.java,Add Attribute Annotation,1,1,1
spring-webmvc/src/main/java/org/springframework/web/servlet/function/ToStringVisitor.java,Add Method Annotation,4,1,1
spring-context/src/main/java/org/springframework/jndi/JndiTemplate.java,Change Return Type,1,1,1
spring-orm/src/main/java/org/springframework/orm/jpa/vendor/HibernateJpaVendorAdapter.java,Add Method Annotation,5,1,1
spring-context-support/src/main/java/org/springframework/mail/MailSendException.java,Remove Attribute Annotation,1,1,1
spring-webmvc/src/main/java/org/springframework/web/servlet/config/annotation/ResourceChainRegistration.java,Rename Attribute,2,1,1
spring-jms/src/main/java/org/springframework/jms/connection/JmsResourceHolder.java,Remove Method Annotation,1,1,1
spring-orm/src/main/java/org/springframework/orm/hibernate5/HibernateQueryException.java,Extract Variable,1,1,1
spring-jdbc/src/main/java/org/springframework/jdbc/object/RdbmsOperation.java,Remove Parameter Annotation,1,1,1
spring-web/src/main/java/org/springframework/web/client/RestTemplate.java,Remove Method Annotation,1,1,1
spring-web/src/main/java/org/springframework/http/ResponseEntity.java,Add Method Annotation,8,1,1
spring-messaging/src/main/java/org/springframework/messaging/simp/stomp/StompDecoder.java,Remove Method Annotation,1,1,1
spring-aop/src/main/java/org/springframework/aop/aspectj/MethodInvocationProceedingJoinPoint.java,Remove Attribute Annotation,1,1,1
spring-core/src/test/java/org/springframework/core/annotation/AnnotationsScannerTests.java,Remove Method Annotation,1,1,1
spring-orm/src/main/java/org/springframework/orm/hibernate5/LocalSessionFactoryBean.java,Change Attribute Type,1,1,1
spring-beans/src/main/java/org/springframework/beans/factory/support/DefaultListableBeanFactory.java,Change Return Type,1,1,1
spring-webflux/src/main/java/org/springframework/web/reactive/result/view/script/ScriptTemplateConfigurer.java,Remove Parameter Annotation,1,1,1
spring-context/src/main/java/org/springframework/context/support/DefaultMessageSourceResolvable.java,Remove Method Annotation,1,1,1
spring-webmvc/src/main/java/org/springframework/web/servlet/support/RequestContext.java,Remove Parameter Annotation,1,1,1
spring-webmvc/src/main/java/org/springframework/web/servlet/handler/MappedInterceptor.java,Remove Parameter Annotation,1,1,1
spring-webflux/src/main/java/org/springframework/web/reactive/function/client/WebClientResponseException.java,Change Parameter Type,1,1,1
spring-tx/src/test/java/org/springframework/transaction/interceptor/BeanFactoryTransactionTests.java,Rename Method,6,1,1
spring-web/src/main/java/org/springframework/web/context/request/FacesWebRequest.java,Remove Method Annotation,1,1,1
spring-webmvc/src/main/java/org/springframework/web/servlet/handler/SimpleMappingExceptionResolver.java,Remove Attribute Annotation,1,1,1
