file_path,refactoring_type,lines_changed,cyclomatic_complexity,nesting_depth
raft/src/main/java/org/apache/kafka/raft/LeaderState.java,Rename Parameter,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/TimeOrderedCachingPersistentWindowStoreTest.java,Add Method Annotation,21,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/ChangeLoggingKeyValueBytesStoreTest.java,Change Attribute Type,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/CompositeReadOnlyKeyValueStoreTest.java,Add Method Annotation,4,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/StreamStreamJoinNode.java,Remove Parameter,1,1,1
group-coordinator/group-coordinator-api/src/main/java/org/apache/kafka/coordinator/group/api/assignor/ConsumerGroupPartitionAssignor.java,Remove Class Annotation,1,1,1
clients/src/main/java/org/apache/kafka/clients/consumer/internals/FetchMetricsManager.java,Rename Method,4,1,1
clients/src/test/java/org/apache/kafka/clients/consumer/internals/ConsumerMembershipManagerTest.java,Add Class Annotation,2828,1,1
core/src/test/java/kafka/test/api/ShareConsumerTest.java,Remove Method Annotation,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/MeteredVersionedKeyValueStoreTest.java,Rename Variable,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/ChangeLoggingSessionBytesStoreTest.java,Add Method Annotation,6,1,1
streams/test-utils/src/test/java/org/apache/kafka/streams/MockProcessorContextTest.java,Change Variable Type,1,1,1
clients/src/test/java/org/apache/kafka/common/message/MessageTest.java,Rename Method,6,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/StreamStreamJoinNode.java,Replace Variable With Attribute,1,1,1
streams/src/main/java/org/apache/kafka/streams/state/internals/RocksDBTimeOrderedKeyValueBuffer.java,Rename Attribute,1,1,1
streams/src/main/java/org/apache/kafka/streams/internals/AutoOffsetResetInternal.java,Add Method Annotation,3,1,1
trogdor/src/main/java/org/apache/kafka/trogdor/agent/AgentRestResource.java,Remove Attribute Annotation,1,1,1
connect/runtime/src/main/java/org/apache/kafka/connect/runtime/AbstractHerder.java,Change Variable Type,1,1,1
connect/runtime/src/test/java/org/apache/kafka/connect/runtime/AbstractHerderTest.java,Modify Method Annotation,1,1,1
tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,Rename Variable,1,1,1
clients/src/test/java/org/apache/kafka/clients/consumer/internals/FetchMetricsManagerTest.java,Add Method Annotation,16,1,1
streams/src/main/java/org/apache/kafka/streams/Topology.java,Add Method Annotation,28,1,1
connect/runtime/src/main/java/org/apache/kafka/connect/runtime/Loggers.java,Change Parameter Type,1,1,1
connect/runtime/src/main/java/org/apache/kafka/connect/runtime/Loggers.java,Remove Method Annotation,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/KeyValueStoreTestDriver.java,Replace Generic With Diamond,18,1,1
core/src/test/java/kafka/test/api/ShareConsumerTest.java,Add Thrown Exception Type,116,1,1
connect/runtime/src/test/java/org/apache/kafka/connect/runtime/LoggersTest.java,Move Class,30,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/StreamToTableNode.java,Remove Parameter,1,1,1
streams/src/main/java/org/apache/kafka/streams/state/internals/MeteredSessionStore.java,Rename Parameter,1,1,1
clients/src/test/java/org/apache/kafka/clients/consumer/internals/AbstractCoordinatorTest.java,Add Method Annotation,29,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/MeteredVersionedKeyValueStoreTest.java,Add Method Annotation,41,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/CachingPersistentSessionStoreTest.java,Add Method Annotation,4,1,1
core/src/main/java/kafka/log/remote/CustomMetadataSizeLimitExceededException.java,Move Class,2,1,1
connect/runtime/src/main/java/org/apache/kafka/connect/runtime/Loggers.java,Rename Variable,1,1,1
streams/test-utils/src/test/java/org/apache/kafka/streams/MockProcessorContextTest.java,Change Variable Type,8,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/Consumed.java,Replace Generic With Diamond,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/TimeOrderedKeyValueBufferTest.java,Change Variable Type,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/RocksDBStoreTest.java,Change Return Type,1,1,1
group-coordinator/group-coordinator-api/src/main/java/org/apache/kafka/coordinator/group/api/assignor/SubscriptionType.java,Remove Class Annotation,1,1,1
streams/src/test/java/org/apache/kafka/streams/processor/internals/ProcessorContextImplTest.java,Add Attribute Annotation,1,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamKStreamJoinRightSide.java,Add Parameter,9,1,1
core/src/main/java/kafka/log/remote/RemoteLogOffsetReader.java,Change Variable Type,1,1,1
streams/src/test/java/org/apache/kafka/streams/kstream/internals/foreignkeyjoin/SubscriptionSendProcessorSupplierTest.java,Change Variable Type,1,1,1
clients/src/main/java/org/apache/kafka/clients/consumer/internals/events/BackgroundEventHandler.java,Change Parameter Type,1,1,1
clients/src/main/java/org/apache/kafka/common/config/TopicConfig.java,Add Attribute Annotation,5,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/StreamStreamJoinNode.java,Rename Method,4,1,1
raft/src/test/java/org/apache/kafka/raft/UnattachedStateWithVoteTest.java,Add Method Annotation,15,1,1
clients/src/main/java/org/apache/kafka/clients/consumer/internals/AbstractHeartbeatRequestManager.java,Rename Method,10,1,1
core/src/test/java/kafka/test/api/ShareConsumerTest.java,Add Thrown Exception Type,47,1,1
share-coordinator/src/test/java/org/apache/kafka/coordinator/share/ShareCoordinatorShardTest.java,Change Variable Type,1,1,1
streams/src/main/java/org/apache/kafka/streams/state/internals/ChangeLoggingKeyValueBytesStore.java,Change Attribute Type,1,1,1
streams/test-utils/src/test/java/org/apache/kafka/streams/MockProcessorContextTest.java,Rename Variable,8,1,1
streams/src/main/java/org/apache/kafka/streams/state/internals/MeteredVersionedKeyValueStore.java,Replace Generic With Diamond,8,1,1
streams/test-utils/src/test/java/org/apache/kafka/streams/MockProcessorContextTest.java,Change Variable Type,1,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamKStreamJoinLeftSide.java,Add Parameter,9,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/TableProcessorNode.java,Remove Parameter,1,1,1
core/src/test/java/kafka/log/remote/RemoteLogOffsetReaderTest.java,Change Variable Type,2,1,1
streams/integration-tests/src/test/java/org/apache/kafka/streams/integration/FineGrainedAutoResetIntegrationTest.java,Change Thrown Exception Type,1,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/ForeignTableJoinNode.java,Remove Parameter,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/CompositeReadOnlyKeyValueStoreTest.java,Change Variable Type,9,1,1
streams/src/main/java/org/apache/kafka/streams/Topology.java,Add Class Annotation,8,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/MeteredWindowStoreTest.java,Rename Variable,1,1,1
streams/src/test/java/org/apache/kafka/streams/kstream/internals/foreignkeyjoin/SubscriptionSendProcessorSupplierTest.java,Change Variable Type,1,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/StreamStreamJoinNode.java,Rename Attribute,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/MeteredSessionStoreTest.java,Add Method Annotation,5,1,1
streams/src/test/java/org/apache/kafka/streams/kstream/internals/foreignkeyjoin/SubscriptionSendProcessorSupplierTest.java,Change Variable Type,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/InMemoryKeyValueStoreTest.java,Remove Method Annotation,1,1,1
streams/src/test/java/org/apache/kafka/streams/kstream/internals/KStreamWindowAggregateTest.java,Change Variable Type,5,1,1
connect/runtime/src/main/java/org/apache/kafka/connect/runtime/Worker.java,Encapsulate Attribute,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/TimeOrderedKeyValueBufferTest.java,Change Variable Type,1,1,1
connect/runtime/src/main/java/org/apache/kafka/connect/runtime/Loggers.java,Change Variable Type,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/InMemoryKeyValueStoreTest.java,Add Method Annotation,31,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/TimeOrderedKeyValueBufferTest.java,Change Variable Type,1,1,1
clients/src/main/java/org/apache/kafka/clients/producer/internals/RecordAccumulator.java,Remove Parameter,1,1,1
streams/src/main/java/org/apache/kafka/streams/processor/StateStore.java,Rename Parameter,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/CompositeReadOnlyKeyValueStoreTest.java,Replace Generic With Diamond,6,1,1
group-coordinator/group-coordinator-api/src/main/java/org/apache/kafka/coordinator/group/api/assignor/GroupAssignment.java,Remove Class Annotation,1,1,1
clients/src/test/java/org/apache/kafka/common/utils/LogCaptureAppender.java,Rename Variable,1,1,1
share-coordinator/src/test/java/org/apache/kafka/coordinator/share/ShareCoordinatorServiceTest.java,Inline Variable,1,1,1
streams/src/main/java/org/apache/kafka/streams/state/internals/Segments.java,Change Parameter Type,1,1,1
tools/src/main/java/org/apache/kafka/tools/consumer/group/ConsumerGroupCommand.java,Extract Variable,1,1,1
core/src/main/java/kafka/log/remote/RemoteLogManager.java,Rename Parameter,1,1,1
connect/runtime/src/main/java/org/apache/kafka/connect/runtime/isolation/PluginDesc.java,Encapsulate Attribute,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/MeteredTimestampedKeyValueStoreTest.java,Rename Variable,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/CachingInMemorySessionStoreTest.java,Remove Class Annotation,1,1,1
connect/runtime/src/test/java/org/apache/kafka/connect/runtime/LoggersTest.java,Rename Variable,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/RocksDBStoreTest.java,Change Variable Type,1,1,1
streams/src/main/java/org/apache/kafka/streams/state/internals/MemoryLRUCache.java,Rename Parameter,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/ChangeLoggingTimestampedKeyValueBytesStoreTest.java,Change Return Type,1,1,1
tools/src/main/java/org/apache/kafka/tools/consumer/group/GroupInformation.java,Add Parameter,7,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/graph/KTableKTableJoinNode.java,Move Attribute,1,1,1
raft/src/test/java/org/apache/kafka/raft/KafkaRaftClientSnapshotTest.java,Assert Throws,1,1,1
share-coordinator/src/test/java/org/apache/kafka/coordinator/share/ShareCoordinatorConfigTest.java,Rename Class,40,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/CachingInMemorySessionStoreTest.java,Add Method Annotation,21,1,1
tools/src/main/java/org/apache/kafka/tools/consumer/TransactionLogMessageFormatter.java,Merge Method,6,1,1
connect/runtime/src/test/java/org/apache/kafka/connect/runtime/WorkerTest.java,Remove Thrown Exception Type,1,1,1
group-coordinator/src/main/java/org/apache/kafka/coordinator/group/GroupMetadataManager.java,Inline Variable,1,1,1
streams/test-utils/src/test/java/org/apache/kafka/streams/MockProcessorContextTest.java,Change Variable Type,1,1,1
clients/src/main/java/org/apache/kafka/common/utils/ThreadUtils.java,Extract Method,28,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/MeteredKeyValueStoreTest.java,Add Method Annotation,6,1,1
clients/src/main/java/org/apache/kafka/clients/admin/MemberDescription.java,Add Method Annotation,6,1,1
clients/src/test/java/org/apache/kafka/clients/admin/KafkaAdminClientTest.java,Remove Method Annotation,1,1,1
group-coordinator/group-coordinator-api/src/main/java/org/apache/kafka/coordinator/group/api/assignor/MemberAssignment.java,Remove Class Annotation,1,1,1
core/src/test/java/kafka/log/remote/RemoteLogOffsetReaderTest.java,Change Variable Type,2,1,1
streams/src/main/java/org/apache/kafka/streams/Topology.java,Add Method Annotation,23,1,1
streams/src/main/java/org/apache/kafka/streams/Topology.java,Remove Method Annotation,1,1,1
streams/src/test/java/org/apache/kafka/streams/kstream/internals/suppress/KTableSuppressProcessorTest.java,Change Variable Type,1,1,1
core/src/test/java/kafka/test/api/ShareConsumerTest.java,Remove Thrown Exception Type,1,1,1
clients/src/main/java/org/apache/kafka/common/errors/NotLeaderOrFollowerException.java,Remove Class Annotation,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/metrics/RocksDBBlockCacheMetricsTest.java,Add Method Annotation,11,1,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamKStreamJoinLeftSide.java,Remove Parameter,1,1,1
core/src/test/java/kafka/test/api/ShareConsumerTest.java,Remove Method Annotation,1,1,1
streams/src/main/java/org/apache/kafka/streams/state/internals/MeteredVersionedKeyValueStore.java,Change Attribute Type,19,1,1
streams/src/test/java/org/apache/kafka/streams/kstream/internals/KStreamWindowAggregateTest.java,Change Variable Type,1,1,1
raft/src/main/java/org/apache/kafka/raft/KafkaRaftClient.java,Rename Variable,4,1,1
connect/runtime/src/main/java/org/apache/kafka/connect/runtime/AbstractHerder.java,Extract Method,159,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/CachingPersistentWindowStoreTest.java,Add Method Annotation,4,1,1
streams/src/test/java/org/apache/kafka/streams/processor/internals/ProcessorContextImplTest.java,Remove Method Annotation,1,1,1
storage/src/main/java/org/apache/kafka/storage/internals/log/LogConfig.java,Modify Method Annotation,1,1,1
streams/src/test/java/org/apache/kafka/streams/state/internals/TimeOrderedKeyValueBufferTest.java,Change Variable Type,1,1,1
